track_uri,track,artist_uri,artist_info,artist_name,popularity,genre,album,track_popularity,features
spotify:track:0BTaaKT4RMbs5M73tOHX5Y,Alcohol-Free,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0'}, 'followers': {'href': None, 'total': 13868082}, 'genres': ['k-pop', 'k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/7n2Ycct7Beij7Dj7meI4X0', 'id': '7n2Ycct7Beij7Dj7meI4X0', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb464ef353e1a7c72f67de8158', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174464ef353e1a7c72f67de8158', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178464ef353e1a7c72f67de8158', 'width': 160}], 'name': 'TWICE', 'popularity': 79, 'type': 'artist', 'uri': 'spotify:artist:7n2Ycct7Beij7Dj7meI4X0'}",TWICE,79,"['k-pop', 'k-pop girl group']",Taste of Love,74,"[{'danceability': 0.688, 'energy': 0.909, 'key': 8, 'loudness': -1.992, 'mode': 1, 'speechiness': 0.0624, 'acousticness': 0.0474, 'instrumentalness': 1.35e-06, 'liveness': 0.0674, 'valence': 0.702, 'tempo': 97.097, 'type': 'audio_features', 'id': '0BTaaKT4RMbs5M73tOHX5Y', 'uri': 'spotify:track:0BTaaKT4RMbs5M73tOHX5Y', 'track_href': 'https://api.spotify.com/v1/tracks/0BTaaKT4RMbs5M73tOHX5Y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0BTaaKT4RMbs5M73tOHX5Y', 'duration_ms': 210573, 'time_signature': 4}]"
spotify:track:0LThjFY2iTtNdd4wviwVV2,Permission to Dance,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'followers': {'href': None, 'total': 51326373}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5704a64f34fe29ff73ab56bb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745704a64f34fe29ff73ab56bb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785704a64f34fe29ff73ab56bb', 'width': 160}], 'name': 'BTS', 'popularity': 92, 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}",BTS,92,"['k-pop', 'k-pop boy group']",Butter / Permission to Dance,20,"[{'danceability': 0.702, 'energy': 0.741, 'key': 9, 'loudness': -5.33, 'mode': 1, 'speechiness': 0.0427, 'acousticness': 0.00544, 'instrumentalness': 0, 'liveness': 0.337, 'valence': 0.646, 'tempo': 124.925, 'type': 'audio_features', 'id': '0LThjFY2iTtNdd4wviwVV2', 'uri': 'spotify:track:0LThjFY2iTtNdd4wviwVV2', 'track_href': 'https://api.spotify.com/v1/tracks/0LThjFY2iTtNdd4wviwVV2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0LThjFY2iTtNdd4wviwVV2', 'duration_ms': 187585, 'time_signature': 4}]"
spotify:track:3nbTkTlILrKTGpjF6X8pEN,Vibin,spotify:artist:5qUAtC3NwSLYme4JqjlGfQ,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5qUAtC3NwSLYme4JqjlGfQ'}, 'followers': {'href': None, 'total': 212407}, 'genres': ['korean ost'], 'href': 'https://api.spotify.com/v1/artists/5qUAtC3NwSLYme4JqjlGfQ', 'id': '5qUAtC3NwSLYme4JqjlGfQ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bc3050808b20f9ef1ca899d5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bc3050808b20f9ef1ca899d5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bc3050808b20f9ef1ca899d5', 'width': 64}], 'name': 'Youngjae', 'popularity': 47, 'type': 'artist', 'uri': 'spotify:artist:5qUAtC3NwSLYme4JqjlGfQ'}",Youngjae,47,['korean ost'],COLORS from Ars,53,"[{'danceability': 0.744, 'energy': 0.669, 'key': 11, 'loudness': -4.242, 'mode': 0, 'speechiness': 0.0397, 'acousticness': 0.00617, 'instrumentalness': 0, 'liveness': 0.0292, 'valence': 0.769, 'tempo': 112.944, 'type': 'audio_features', 'id': '3nbTkTlILrKTGpjF6X8pEN', 'uri': 'spotify:track:3nbTkTlILrKTGpjF6X8pEN', 'track_href': 'https://api.spotify.com/v1/tracks/3nbTkTlILrKTGpjF6X8pEN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3nbTkTlILrKTGpjF6X8pEN', 'duration_ms': 202035, 'time_signature': 4}]"
spotify:track:34Vy1dY4YFVrzpk7hCbRx9,Way Back Home (2021),spotify:artist:2UVzzx3MOPYV3l6xW2lzBv,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2UVzzx3MOPYV3l6xW2lzBv'}, 'followers': {'href': None, 'total': 3987}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/2UVzzx3MOPYV3l6xW2lzBv', 'id': '2UVzzx3MOPYV3l6xW2lzBv', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb529759eb52ec826893164de1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174529759eb52ec826893164de1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178529759eb52ec826893164de1', 'width': 160}], 'name': 'LUNCH', 'popularity': 31, 'type': 'artist', 'uri': 'spotify:artist:2UVzzx3MOPYV3l6xW2lzBv'}",LUNCH,31,[],Way Back Home (2021),44,"[{'danceability': 0.807, 'energy': 0.724, 'key': 2, 'loudness': -4.532, 'mode': 1, 'speechiness': 0.0325, 'acousticness': 0.505, 'instrumentalness': 1.59e-06, 'liveness': 0.292, 'valence': 0.536, 'tempo': 100.014, 'type': 'audio_features', 'id': '34Vy1dY4YFVrzpk7hCbRx9', 'uri': 'spotify:track:34Vy1dY4YFVrzpk7hCbRx9', 'track_href': 'https://api.spotify.com/v1/tracks/34Vy1dY4YFVrzpk7hCbRx9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/34Vy1dY4YFVrzpk7hCbRx9', 'duration_ms': 213987, 'time_signature': 4}]"
spotify:track:6YwEEB36bpScZVzqmuHdH7,LIP (Love Is Poison),spotify:artist:6EG4gNB7bX6zI2K87xVm2O,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6EG4gNB7bX6zI2K87xVm2O'}, 'followers': {'href': None, 'total': 11429}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/6EG4gNB7bX6zI2K87xVm2O', 'id': '6EG4gNB7bX6zI2K87xVm2O', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4d1acf047424335d6c8679ce', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744d1acf047424335d6c8679ce', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784d1acf047424335d6c8679ce', 'width': 160}], 'name': 'Cold Bay', 'popularity': 27, 'type': 'artist', 'uri': 'spotify:artist:6EG4gNB7bX6zI2K87xVm2O'}",Cold Bay,27,[],LIP (Love Is Poison),43,"[{'danceability': 0.681, 'energy': 0.643, 'key': 4, 'loudness': -5.052, 'mode': 1, 'speechiness': 0.0353, 'acousticness': 0.526, 'instrumentalness': 0, 'liveness': 0.343, 'valence': 0.179, 'tempo': 120.03, 'type': 'audio_features', 'id': '6YwEEB36bpScZVzqmuHdH7', 'uri': 'spotify:track:6YwEEB36bpScZVzqmuHdH7', 'track_href': 'https://api.spotify.com/v1/tracks/6YwEEB36bpScZVzqmuHdH7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6YwEEB36bpScZVzqmuHdH7', 'duration_ms': 150840, 'time_signature': 4}]"
spotify:track:4KcCRwvfNEdLShOdkEOxCA,I'm a Pop,spotify:artist:2vjeuQwzSP5ErC1S41gONX,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2vjeuQwzSP5ErC1S41gONX'}, 'followers': {'href': None, 'total': 466267}, 'genres': ['j-rap', 'josei rap'], 'href': 'https://api.spotify.com/v1/artists/2vjeuQwzSP5ErC1S41gONX', 'id': '2vjeuQwzSP5ErC1S41gONX', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0fefe2ee80e11fe52c4004c2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740fefe2ee80e11fe52c4004c2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780fefe2ee80e11fe52c4004c2', 'width': 160}], 'name': 'CHANMINA', 'popularity': 60, 'type': 'artist', 'uri': 'spotify:artist:2vjeuQwzSP5ErC1S41gONX'}",CHANMINA,60,"['j-rap', 'josei rap']",I'm a Pop,44,"[{'danceability': 0.667, 'energy': 0.825, 'key': 5, 'loudness': -5.144, 'mode': 0, 'speechiness': 0.0378, 'acousticness': 0.00476, 'instrumentalness': 0.000304, 'liveness': 0.197, 'valence': 0.811, 'tempo': 149.936, 'type': 'audio_features', 'id': '4KcCRwvfNEdLShOdkEOxCA', 'uri': 'spotify:track:4KcCRwvfNEdLShOdkEOxCA', 'track_href': 'https://api.spotify.com/v1/tracks/4KcCRwvfNEdLShOdkEOxCA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4KcCRwvfNEdLShOdkEOxCA', 'duration_ms': 191154, 'time_signature': 4}]"
spotify:track:6dG2zPUOWXk3eMC7Hb3wh3,DUMB DUMB,spotify:artist:7zYj9S9SdIunYCfSm7vzAR,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7zYj9S9SdIunYCfSm7vzAR'}, 'followers': {'href': None, 'total': 1513171}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/7zYj9S9SdIunYCfSm7vzAR', 'id': '7zYj9S9SdIunYCfSm7vzAR', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2be8611f6c6e9174031c64df', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742be8611f6c6e9174031c64df', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782be8611f6c6e9174031c64df', 'width': 160}], 'name': 'JEON SOMI', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:7zYj9S9SdIunYCfSm7vzAR'}",JEON SOMI,62,['k-pop'],DUMB DUMB,61,"[{'danceability': 0.85, 'energy': 0.734, 'key': 2, 'loudness': -6.415, 'mode': 1, 'speechiness': 0.0491, 'acousticness': 0.0221, 'instrumentalness': 0.000179, 'liveness': 0.0728, 'valence': 0.406, 'tempo': 103.027, 'type': 'audio_features', 'id': '6dG2zPUOWXk3eMC7Hb3wh3', 'uri': 'spotify:track:6dG2zPUOWXk3eMC7Hb3wh3', 'track_href': 'https://api.spotify.com/v1/tracks/6dG2zPUOWXk3eMC7Hb3wh3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6dG2zPUOWXk3eMC7Hb3wh3', 'duration_ms': 149214, 'time_signature': 4}]"
spotify:track:6OhGzYHoM3Y1igGuBpbutA,MOONLIGHT,spotify:artist:3FgebbL1Lp8wynkXgtscfd,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3FgebbL1Lp8wynkXgtscfd'}, 'followers': {'href': None, 'total': 90245}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/3FgebbL1Lp8wynkXgtscfd', 'id': '3FgebbL1Lp8wynkXgtscfd', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0c36c28c8257a5242fad194e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740c36c28c8257a5242fad194e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780c36c28c8257a5242fad194e', 'width': 160}], 'name': 'BDC', 'popularity': 32, 'type': 'artist', 'uri': 'spotify:artist:3FgebbL1Lp8wynkXgtscfd'}",BDC,32,"['k-pop', 'k-pop boy group']",THE INTERSECTION: CONTACT,40,"[{'danceability': 0.606, 'energy': 0.689, 'key': 10, 'loudness': -5.982, 'mode': 0, 'speechiness': 0.0461, 'acousticness': 0.0493, 'instrumentalness': 0, 'liveness': 0.146, 'valence': 0.405, 'tempo': 120.093, 'type': 'audio_features', 'id': '6OhGzYHoM3Y1igGuBpbutA', 'uri': 'spotify:track:6OhGzYHoM3Y1igGuBpbutA', 'track_href': 'https://api.spotify.com/v1/tracks/6OhGzYHoM3Y1igGuBpbutA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6OhGzYHoM3Y1igGuBpbutA', 'duration_ms': 203260, 'time_signature': 4}]"
spotify:track:0UzymivvUH5s8z4PeWZJaK,FEVER,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9'}, 'followers': {'href': None, 'total': 3854992}, 'genres': ['anime', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/5t5FqBwTcgKTaWmfEbwQY9', 'id': '5t5FqBwTcgKTaWmfEbwQY9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e9b1eebd4c0709b22e35edd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e9b1eebd4c0709b22e35edd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e9b1eebd4c0709b22e35edd', 'width': 160}], 'name': 'ENHYPEN', 'popularity': 73, 'type': 'artist', 'uri': 'spotify:artist:5t5FqBwTcgKTaWmfEbwQY9'}",ENHYPEN,73,"['anime', 'k-pop boy group']",BORDER : CARNIVAL,78,"[{'danceability': 0.6, 'energy': 0.713, 'key': 6, 'loudness': -5.079, 'mode': 0, 'speechiness': 0.0592, 'acousticness': 0.0642, 'instrumentalness': 0, 'liveness': 0.142, 'valence': 0.471, 'tempo': 72.999, 'type': 'audio_features', 'id': '0UzymivvUH5s8z4PeWZJaK', 'uri': 'spotify:track:0UzymivvUH5s8z4PeWZJaK', 'track_href': 'https://api.spotify.com/v1/tracks/0UzymivvUH5s8z4PeWZJaK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0UzymivvUH5s8z4PeWZJaK', 'duration_ms': 172107, 'time_signature': 4}]"
spotify:track:5W37S0nq1XvGEyTlUkmr3f,Get Away,spotify:artist:1fWUcRSok57yRm8gPKj1Fc,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1fWUcRSok57yRm8gPKj1Fc'}, 'followers': {'href': None, 'total': 297943}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/1fWUcRSok57yRm8gPKj1Fc', 'id': '1fWUcRSok57yRm8gPKj1Fc', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb26dc93420aeee9876c5d72c1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517426dc93420aeee9876c5d72c1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17826dc93420aeee9876c5d72c1', 'width': 160}], 'name': 'VERIVERY', 'popularity': 45, 'type': 'artist', 'uri': 'spotify:artist:1fWUcRSok57yRm8gPKj1Fc'}",VERIVERY,45,"['k-pop', 'k-pop boy group']",SERIES ‘O’ [ROUND 1 : HALL],44,"[{'danceability': 0.702, 'energy': 0.784, 'key': 1, 'loudness': -3.537, 'mode': 0, 'speechiness': 0.148, 'acousticness': 0.197, 'instrumentalness': 0, 'liveness': 0.157, 'valence': 0.651, 'tempo': 144.945, 'type': 'audio_features', 'id': '5W37S0nq1XvGEyTlUkmr3f', 'uri': 'spotify:track:5W37S0nq1XvGEyTlUkmr3f', 'track_href': 'https://api.spotify.com/v1/tracks/5W37S0nq1XvGEyTlUkmr3f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5W37S0nq1XvGEyTlUkmr3f', 'duration_ms': 200547, 'time_signature': 4}]"
spotify:track:2hjaiDsLLBlY68XrgjZk7F,Heaven,spotify:artist:13rF01aOogvnkuQXOlgTW8,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/13rF01aOogvnkuQXOlgTW8'}, 'followers': {'href': None, 'total': 2388576}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/13rF01aOogvnkuQXOlgTW8', 'id': '13rF01aOogvnkuQXOlgTW8', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb99713cdd2a68b0db306aad6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b99713cdd2a68b0db306aad6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b99713cdd2a68b0db306aad6', 'width': 160}], 'name': 'TAEMIN', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:13rF01aOogvnkuQXOlgTW8'}",TAEMIN,59,['k-pop'],Never Gonna Dance Again : Act 2 - The 3rd Album,54,"[{'danceability': 0.59, 'energy': 0.824, 'key': 1, 'loudness': -3.787, 'mode': 0, 'speechiness': 0.0705, 'acousticness': 0.0467, 'instrumentalness': 0, 'liveness': 0.468, 'valence': 0.527, 'tempo': 83.056, 'type': 'audio_features', 'id': '2hjaiDsLLBlY68XrgjZk7F', 'uri': 'spotify:track:2hjaiDsLLBlY68XrgjZk7F', 'track_href': 'https://api.spotify.com/v1/tracks/2hjaiDsLLBlY68XrgjZk7F', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2hjaiDsLLBlY68XrgjZk7F', 'duration_ms': 182080, 'time_signature': 4}]"
spotify:track:21aOLk12MksET8AsbU0SI6,LO$ER=LO♡ER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ghlgldX5Dd6720Q3qFyQB'}, 'followers': {'href': None, 'total': 6469394}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/0ghlgldX5Dd6720Q3qFyQB', 'id': '0ghlgldX5Dd6720Q3qFyQB', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb758f3c632d4d726f1129d336', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174758f3c632d4d726f1129d336', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178758f3c632d4d726f1129d336', 'width': 160}], 'name': 'TOMORROW X TOGETHER', 'popularity': 77, 'type': 'artist', 'uri': 'spotify:artist:0ghlgldX5Dd6720Q3qFyQB'}",TOMORROW X TOGETHER,77,"['k-pop', 'k-pop boy group']",The Chaos Chapter: FIGHT OR ESCAPE,76,"[{'danceability': 0.644, 'energy': 0.867, 'key': 11, 'loudness': -4.18, 'mode': 0, 'speechiness': 0.0383, 'acousticness': 0.001, 'instrumentalness': 0, 'liveness': 0.105, 'valence': 0.687, 'tempo': 124.997, 'type': 'audio_features', 'id': '21aOLk12MksET8AsbU0SI6', 'uri': 'spotify:track:21aOLk12MksET8AsbU0SI6', 'track_href': 'https://api.spotify.com/v1/tracks/21aOLk12MksET8AsbU0SI6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/21aOLk12MksET8AsbU0SI6', 'duration_ms': 199919, 'time_signature': 4}]"
spotify:track:3XHJUG5I2zYqOEmEZUX68n,Thunderous,spotify:artist:2dIgFjalVxs4ThymZ67YCE,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2dIgFjalVxs4ThymZ67YCE'}, 'followers': {'href': None, 'total': 8361335}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/2dIgFjalVxs4ThymZ67YCE', 'id': '2dIgFjalVxs4ThymZ67YCE', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb6501e0b3fcde145838f4724', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b6501e0b3fcde145838f4724', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b6501e0b3fcde145838f4724', 'width': 160}], 'name': 'Stray Kids', 'popularity': 79, 'type': 'artist', 'uri': 'spotify:artist:2dIgFjalVxs4ThymZ67YCE'}",Stray Kids,79,"['k-pop', 'k-pop boy group']",NOEASY,58,"[{'danceability': 0.605, 'energy': 0.781, 'key': 1, 'loudness': -3.913, 'mode': 1, 'speechiness': 0.229, 'acousticness': 0.207, 'instrumentalness': 0, 'liveness': 0.217, 'valence': 0.796, 'tempo': 172.134, 'type': 'audio_features', 'id': '3XHJUG5I2zYqOEmEZUX68n', 'uri': 'spotify:track:3XHJUG5I2zYqOEmEZUX68n', 'track_href': 'https://api.spotify.com/v1/tracks/3XHJUG5I2zYqOEmEZUX68n', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3XHJUG5I2zYqOEmEZUX68n', 'duration_ms': 183267, 'time_signature': 4}]"
spotify:track:4aS8OY1JsRSBKGfnAkIOZH,You can't sit with us,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6MoXcK2GyGg7FIyxPU5yW6'}, 'followers': {'href': None, 'total': 2535897}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/6MoXcK2GyGg7FIyxPU5yW6', 'id': '6MoXcK2GyGg7FIyxPU5yW6', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4a29246fa242d0b9f8de3b31', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744a29246fa242d0b9f8de3b31', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784a29246fa242d0b9f8de3b31', 'width': 160}], 'name': 'SUNMI', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:6MoXcK2GyGg7FIyxPU5yW6'}",SUNMI,59,['k-pop'],1/6,63,"[{'danceability': 0.61, 'energy': 0.761, 'key': 2, 'loudness': -3.111, 'mode': 0, 'speechiness': 0.0432, 'acousticness': 0.0357, 'instrumentalness': 0, 'liveness': 0.173, 'valence': 0.467, 'tempo': 144.852, 'type': 'audio_features', 'id': '4aS8OY1JsRSBKGfnAkIOZH', 'uri': 'spotify:track:4aS8OY1JsRSBKGfnAkIOZH', 'track_href': 'https://api.spotify.com/v1/tracks/4aS8OY1JsRSBKGfnAkIOZH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4aS8OY1JsRSBKGfnAkIOZH', 'duration_ms': 197413, 'time_signature': 4}]"
spotify:track:4t2FIqZJORKZGSKg30SShr,NAKKA (with IU),spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6OwKE9Ez6ALxpTaKcT5ayv'}, 'followers': {'href': None, 'total': 1204925}, 'genres': ['k-pop', 'korean pop'], 'href': 'https://api.spotify.com/v1/artists/6OwKE9Ez6ALxpTaKcT5ayv', 'id': '6OwKE9Ez6ALxpTaKcT5ayv', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb74700cf88c04af5201df7298', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517474700cf88c04af5201df7298', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17874700cf88c04af5201df7298', 'width': 160}], 'name': 'AKMU', 'popularity': 58, 'type': 'artist', 'uri': 'spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv'}",AKMU,58,"['k-pop', 'korean pop']",NEXT EPISODE,60,"[{'danceability': 0.816, 'energy': 0.636, 'key': 10, 'loudness': -6.95, 'mode': 0, 'speechiness': 0.101, 'acousticness': 0.0732, 'instrumentalness': 2.81e-05, 'liveness': 0.118, 'valence': 0.499, 'tempo': 100.923, 'type': 'audio_features', 'id': '4t2FIqZJORKZGSKg30SShr', 'uri': 'spotify:track:4t2FIqZJORKZGSKg30SShr', 'track_href': 'https://api.spotify.com/v1/tracks/4t2FIqZJORKZGSKg30SShr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4t2FIqZJORKZGSKg30SShr', 'duration_ms': 212807, 'time_signature': 4}]"
spotify:track:5RqwjQWDwxQ3HTkOfXTrS6,Dive with you (feat. eaJ),spotify:artist:2bWTIIQP9zaVc55RaMGu7e,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2bWTIIQP9zaVc55RaMGu7e'}, 'followers': {'href': None, 'total': 195901}, 'genres': ['k-pop', 'korean r&b'], 'href': 'https://api.spotify.com/v1/artists/2bWTIIQP9zaVc55RaMGu7e', 'id': '2bWTIIQP9zaVc55RaMGu7e', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbbca2e91d07d2c53e6610570', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bbca2e91d07d2c53e6610570', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bbca2e91d07d2c53e6610570', 'width': 160}], 'name': 'Seori', 'popularity': 56, 'type': 'artist', 'uri': 'spotify:artist:2bWTIIQP9zaVc55RaMGu7e'}",Seori,56,"['k-pop', 'korean r&b']",Dive with you (feat. eaJ),62,"[{'danceability': 0.724, 'energy': 0.675, 'key': 0, 'loudness': -6.487, 'mode': 1, 'speechiness': 0.148, 'acousticness': 0.11, 'instrumentalness': 0.000232, 'liveness': 0.0852, 'valence': 0.544, 'tempo': 94.027, 'type': 'audio_features', 'id': '5RqwjQWDwxQ3HTkOfXTrS6', 'uri': 'spotify:track:5RqwjQWDwxQ3HTkOfXTrS6', 'track_href': 'https://api.spotify.com/v1/tracks/5RqwjQWDwxQ3HTkOfXTrS6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5RqwjQWDwxQ3HTkOfXTrS6', 'duration_ms': 218240, 'time_signature': 4}]"
